0.959252 0.0580411 0 0.0242877 -0.00569552 0.999689 0.537706
0.92069 0.0499917 0 -0.0052983 -0.0151095 0.999872 0.537706
0.935569 0.0201842 0 0.00156093 -0.0157677 0.999874 0.537706
0.995083 0.0990455 0 1.22465e-16 -4.86723e-32 1 0.537706
0.965326 0.0926301 0 0.0334897 0.00235308 0.999436 0.537706
0.997814 0.0660906 0 1.22465e-16 -4.8687e-32 1 0.537706
0.923813 0.104875 0 -0.00251358 -0.0155532 0.999876 0.537706
0.941814 0.129951 0 0.0155459 -0.012539 0.999801 0.537706
0.903975 0.144618 0 -0.00738089 -0.0142833 0.999871 0.537706
0.941532 0.0814581 0 0.0123947 -0.0159277 0.999796 0.537706
0.923813 0.104875 0 -0.00251358 -0.0155532 0.999876 0.537706
0.905812 0.0797991 0 -0.00788968 -0.013301 0.99988 0.537706
0.92069 0.0499917 0 -0.0052983 -0.0151095 0.999872 0.537706
0.941532 0.0814581 0 0.0123947 -0.0159277 0.999796 0.537706
0.905812 0.0797991 0 -0.00788968 -0.013301 0.99988 0.537706
0.959252 0.0580411 0 0.0242877 -0.00569552 0.999689 0.537706
0.965326 0.0926301 0 0.0334897 0.00235308 0.999436 0.537706
0.941532 0.0814581 0 0.0123947 -0.0159277 0.999796 0.537706
0.965326 0.0926301 0 0.0334897 0.00235308 0.999436 0.537706
0.941814 0.129951 0 0.0155459 -0.012539 0.999801 0.537706
0.923813 0.104875 0 -0.00251358 -0.0155532 0.999876 0.537706
0.997814 0.0660906 0 1.22465e-16 -4.8687e-32 1 0.537706
0.965326 0.0926301 0 0.0334897 0.00235308 0.999436 0.537706
0.959252 0.0580411 0 0.0242877 -0.00569552 0.999689 0.537706
0.995083 0.0990455 0 1.22465e-16 -4.86723e-32 1 0.537706
0.991264 0.131892 0 1.01064e-15 -3.3782e-30 1 0.537706
0.965326 0.0926301 0 0.0334897 0.00235308 0.999436 0.537706
0.975224 -0.0048116 0 0.0359701 0.00664338 0.999331 0.537706
0.999453 -0.0330634 0 1.22465e-16 -4.86907e-32 1 0.537706
1 0 0 1.22465e-16 -4.87006e-32 1 0.537706
0.999453 0.0330634 0 1.22465e-16 -4.8693e-32 1 0.537706
0.967511 0.0266238 0 0.0320191 -0.000561116 0.999487 0.537706
1 0 0 1.22465e-16 -4.87006e-32 1 0.537706
0.941814 0.129951 0 0.0155459 -0.012539 0.999801 0.537706
0.991264 0.131892 0 1.01064e-15 -3.3782e-30 1 0.537706
0.959815 0.155027 0 0.0363759 0.00414324 0.99933 0.537706
0.407461 0.828624 0 -0.00534609 -0.014291 0.999884 0.537706
0.434246 0.828624 0 0.000806167 -0.0162723 0.999867 0.537706
0.418524 0.854793 0 0.0167681 -0.014133 0.99976 0.537706
0.362069 0.842526 0 -0.0061641 -0.0160941 0.999851 0.537706
0.407461 0.828624 0 -0.00534609 -0.014291 0.999884 0.537706
0.385042 0.854793 0 0.00180645 -0.0162837 0.999866 0.537706
0.367678 0.808064 0 -0.00694819 -0.0122976 0.9999 0.537706
0.392478 0.784699 0 -0.00542133 -0.0124908 0.999907 0.537706
0.407461 0.828624 0 -0.00534609 -0.014291 0.999884 0.537706
0.461341 0.887223 0 1.22465e-16 -4.86932e-32 1 0.537706
0.452872 0.861372 0 0.0326217 0.00433006 0.999458 0.537706
0.490424 0.871484 0 1.22465e-16 -4.87143e-32 1 0.537706
0.43836 0.773017 0 -0.00729041 -0.0120224 0.999901 0.537706
0.392478 0.784699 0 -0.00542133 -0.0124908 0.999907 0.537706
0.402149 0.756662 0 -0.00196759 -0.0154944 0.999878 0.537706
0.43836 0.773017 0 -0.00729041 -0.0120224 0.999901 0.537706
0.465691 0.776288 0 -0.00920383 -0.0128102 0.999876 0.537706
0.460559 0.805727 0 -0.00239797 -0.0165108 0.999861 0.537706
0.392478 0.784699 0 -0.00542133 -0.0124908 0.999907 0.537706
0.43836 0.773017 0 -0.00729041 -0.0120224 0.999901 0.537706
0.42988 0.802456 0 -0.0076918 -0.0146026 0.999864 0.537706
0.442078 0.73797 0 -0.00208369 -0.0147689 0.999889 0.537706
0.474717 0.75012 0 -0.00711066 -0.0125788 0.999896 0.537706
0.43836 0.773017 0 -0.00729041 -0.0120224 0.999901 0.537706
0.393577 0.727586 0 0.00219197 -0.0206718 0.999784 0.537706
0.442078 0.73797 0 -0.00208369 -0.0147689 0.999889 0.537706
0.402149 0.756662 0 -0.00196759 -0.0154944 0.999878 0.537706
0.473905 0.7185 0 -0.00245074 -0.0148893 0.999886 0.537706
0.474717 0.75012 0 -0.00711066 -0.0125788 0.999896 0.537706
0.442078 0.73797 0 -0.00208369 -0.0147689 0.999889 0.537706
0.407461 0.828624 0 -0.00534609 -0.014291 0.999884 0.537706
0.418524 0.854793 0 0.0167681 -0.014133 0.99976 0.537706
0.385042 0.854793 0 0.00180645 -0.0162837 0.999866 0.537706
0.460559 0.805727 0 -0.00239797 -0.0165108 0.999861 0.537706
0.434246 0.828624 0 0.000806167 -0.0162723 0.999867 0.537706
0.42988 0.802456 0 -0.0076918 -0.0146026 0.999864 0.537706
0.471266 0.837372 0 0.0245729 -0.00763423 0.999669 0.537706
0.452872 0.861372 0 0.0326217 0.00433006 0.999458 0.537706
0.434246 0.828624 0 0.000806167 -0.0162723 0.999867 0.537706
0.489659 0.813372 0 0.0124268 -0.0136223 0.99983 0.537706
0.471266 0.837372 0 0.0245729 -0.00763423 0.999669 0.537706
0.460559 0.805727 0 -0.00239797 -0.0165108 0.999861 0.537706
0.452872 0.861372 0 0.0326217 0.00433006 0.999458 0.537706
0.418524 0.854793 0 0.0167681 -0.014133 0.99976 0.537706
0.434246 0.828624 0 0.000806167 -0.0162723 0.999867 0.537706
0.461341 0.887223 0 1.22465e-16 -4.86932e-32 1 0.537706
0.431754 0.901991 0 1.22465e-16 -4.87147e-32 1 0.537706
0.452872 0.861372 0 0.0326217 0.00433006 0.999458 0.537706
0.328188 0.80391 0 -0.00374315 -0.0139127 0.999896 0.537706
0.306392 0.829351 0 -0.00629724 -0.0127529 0.999899 0.537706
0.295952 0.802456 0 -0.00141956 -0.0158327 0.999874 0.537706
0.367143 0.780493 0 -0.00316772 -0.0152186 0.999879 0.537706
0.367678 0.808064 0 -0.00694819 -0.0122976 0.9999 0.537706
0.341808 0.776288 0 -0.000344747 -0.0167038 0.99986 0.537706
0.37178 0.753027 0 0.000925093 -0.0182507 0.999833 0.537706
0.367143 0.780493 0 -0.00316772 -0.0152186 0.999879 0.537706
0.341808 0.776288 0 -0.000344747 -0.0167038 0.99986 0.537706
0.392478 0.784699 0 -0.00542133 -0.0124908 0.999907 0.537706
0.367678 0.808064 0 -0.00694819 -0.0122976 0.9999 0.537706
0.367143 0.780493 0 -0.00316772 -0.0152186 0.999879 0.537706
0.362069 0.842526 0 -0.0061641 -0.0160941 0.999851 0.537706
0.353727 0.87124 0 0.00478681 -0.0153194 0.999871 0.537706
0.339096 0.83026 0 -0.00842134 -0.0122341 0.99989 0.537706
0.367678 0.808064 0 -0.00694819 -0.0122976 0.9999 0.537706
0.362069 0.842526 0 -0.0061641 -0.0160941 0.999851 0.537706
0.339096 0.83026 0 -0.00842134 -0.0122341 0.99989 0.537706
0.385042 0.854793 0 0.00180645 -0.0162837 0.999866 0.537706
0.353727 0.87124 0 0.00478681 -0.0153194 0.999871 0.537706
0.362069 0.842526 0 -0.0061641 -0.0160941 0.999851 0.537706
0.643648 0.705093 0 0.0196784 -0.0128034 0.999724 0.537706
0.624773 0.686849 0 -0.00342796 -0.0153551 0.999876 0.537706
0.664428 0.680143 0 0.0139783 -0.0139274 0.999805 0.537706
0.670855 0.707934 0 0.0332922 0.00600809 0.999428 0.537706
0.643648 0.705093 0 0.0196784 -0.0128034 0.999724 0.537706
0.664428 0.680143 0 0.0139783 -0.0139274 0.999805 0.537706
0.693222 0.684061 0 0.0327513 0.00472985 0.999452 0.537706
0.670855 0.707934 0 0.0332922 0.00600809 0.999428 0.537706
0.664428 0.680143 0 0.0139783 -0.0139274 0.999805 0.537706
0.677282 0.735724 0 1.22465e-16 -4.8705e-32 1 0.537706
0.648117 0.731404 0 0.0359649 0.00871777 0.999315 0.537706
0.670855 0.707934 0 0.0332922 0.00600809 0.999428 0.537706
0.622868 0.730043 0 0.0214323 -0.0066953 0.999748 0.537706
0.624773 0.686849 0 -0.00342796 -0.0153551 0.999876 0.537706
0.643648 0.705093 0 0.0196784 -0.0128034 0.999724 0.537706
0.601081 0.799188 0 1.22465e-16 -4.86842e-32 1 0.537706
0.571871 0.770821 0 0.023733 -0.00550849 0.999703 0.537706
0.602089 0.754993 0 0.0324601 -0.00189752 0.999471 0.537706
0.601081 0.799188 0 1.22465e-16 -4.86842e-32 1 0.537706
0.574329 0.818625 0 1.22465e-16 -4.86859e-32 1 0.537706
0.571871 0.770821 0 0.023733 -0.00550849 0.999703 0.537706
0.495118 0.846082 0 0.0351324 0.0115036 0.999316 0.537706
0.51897 0.854793 0 1.22465e-16 -4.86998e-32 1 0.537706
0.490424 0.871484 0 1.22465e-16 -4.87143e-32 1 0.537706
0.471266 0.837372 0 0.0245729 -0.00763423 0.999669 0.537706
0.495118 0.846082 0 0.0351324 0.0115036 0.999316 0.537706
0.490424 0.871484 0 1.22465e-16 -4.87143e-32 1 0.537706
0.471266 0.837372 0 0.0245729 -0.00763423 0.999669 0.537706
0.489659 0.813372 0 0.0124268 -0.0136223 0.99983 0.537706
0.495118 0.846082 0 0.0351324 0.0115036 0.999316 0.537706
0.495118 0.846082 0 0.0351324 0.0115036 0.999316 0.537706
0.513511 0.822082 0 0.0327313 0.000444896 0.999464 0.537706
0.51897 0.854793 0 1.22465e-16 -4.86998e-32 1 0.537706
0.540539 0.746112 0 -0.00547932 -0.0140698 0.999886 0.537706
0.544633 0.770645 0 0.0101853 -0.0151533 0.999833 0.537706
0.502594 0.756662 0 -0.00846018 -0.0138591 0.999868 0.537706
0.548727 0.795178 0 0.0315491 -0.00135386 0.999501 0.537706
0.513511 0.822082 0 0.0327313 0.000444896 0.999464 0.537706
