0.959252 0.0580411 0 0.0321226 -0.00903946 0.999443 0.737959
0.92069 0.0499917 0 -0.00241411 -0.0207195 0.999782 0.737959
0.935569 0.0201842 0 0.00672195 -0.0209831 0.999757 0.737959
0.995083 0.0990455 0 1.22465e-16 -4.86974e-32 1 0.737959
0.965326 0.0926301 0 0.0408044 -1.93229e-05 0.999167 0.737959
0.997814 0.0660906 0 1.22465e-16 -4.87135e-32 1 0.737959
0.923813 0.104875 0 0.0017419 -0.0210363 0.999777 0.737959
0.941814 0.129951 0 0.0226372 -0.0168717 0.999601 0.737959
0.903975 0.144618 0 -0.00554561 -0.019976 0.999785 0.737959
0.941532 0.0814581 0 0.0186268 -0.0205745 0.999615 0.737959
0.923813 0.104875 0 0.0017419 -0.0210363 0.999777 0.737959
0.905812 0.0797991 0 -0.00702702 -0.0189208 0.999796 0.737959
0.92069 0.0499917 0 -0.00241411 -0.0207195 0.999782 0.737959
0.941532 0.0814581 0 0.0186268 -0.0205745 0.999615 0.737959
0.905812 0.0797991 0 -0.00702702 -0.0189208 0.999796 0.737959
0.959252 0.0580411 0 0.0321226 -0.00903946 0.999443 0.737959
0.965326 0.0926301 0 0.0408044 -1.93229e-05 0.999167 0.737959
0.941532 0.0814581 0 0.0186268 -0.0205745 0.999615 0.737959
0.965326 0.0926301 0 0.0408044 -1.93229e-05 0.999167 0.737959
0.941814 0.129951 0 0.0226372 -0.0168717 0.999601 0.737959
0.923813 0.104875 0 0.0017419 -0.0210363 0.999777 0.737959
0.997814 0.0660906 0 1.22465e-16 -4.87135e-32 1 0.737959
0.965326 0.0926301 0 0.0408044 -1.93229e-05 0.999167 0.737959
0.959252 0.0580411 0 0.0321226 -0.00903946 0.999443 0.737959
0.995083 0.0990455 0 1.22465e-16 -4.86974e-32 1 0.737959
0.991264 0.131892 0 1.01064e-15 -3.37822e-30 1 0.737959
0.965326 0.0926301 0 0.0408044 -1.93229e-05 0.999167 0.737959
0.975224 -0.0048116 0 0.042753 0.00502703 0.999073 0.737959
0.999453 -0.0330634 0 1.22465e-16 -4.87149e-32 1 0.737959
1 0 0 1.22465e-16 -4.87216e-32 1 0.737959
0.999453 0.0330634 0 1.22465e-16 -4.87177e-32 1 0.737959
0.967511 0.0266238 0 0.0395745 -0.00306549 0.999212 0.737959
1 0 0 1.22465e-16 -4.87216e-32 1 0.737959
0.941814 0.129951 0 0.0226372 -0.0168717 0.999601 0.737959
0.991264 0.131892 0 1.01064e-15 -3.37822e-30 1 0.737959
0.959815 0.155027 0 0.0433561 0.00205365 0.999058 0.737959
0.407461 0.828624 0 -0.00247246 -0.0199904 0.999797 0.737959
0.434246 0.828624 0 0.00592021 -0.0215504 0.99975 0.737959
0.418524 0.854793 0 0.0238953 -0.0181664 0.999549 0.737959
0.362069 0.842526 0 -0.00409101 -0.0217594 0.999755 0.737959
0.407461 0.828624 0 -0.00247246 -0.0199904 0.999797 0.737959
0.385042 0.854793 0 0.00729155 -0.0214391 0.999744 0.737959
0.367678 0.808064 0 -0.00847141 -0.017533 0.99981 0.737959
0.392478 0.784699 0 -0.0075399 -0.0175301 0.999818 0.737959
0.407461 0.828624 0 -0.00247246 -0.0199904 0.999797 0.737959
0.461341 0.887223 0 1.22465e-16 -4.87143e-32 1 0.737959
0.452872 0.861372 0 0.0399469 0.00256517 0.999199 0.737959
0.490424 0.871484 0 1.22465e-16 -4.87336e-32 1 0.737959
0.43836 0.773017 0 -0.00877194 -0.0172589 0.999813 0.737959
0.392478 0.784699 0 -0.0075399 -0.0175301 0.999818 0.737959
0.402149 0.756662 0 -0.00421308 -0.020497 0.999781 0.737959
0.43836 0.773017 0 -0.00877194 -0.0172589 0.999813 0.737959
0.465691 0.776288 0 -0.00885792 -0.0184166 0.999791 0.737959
0.460559 0.805727 0 0.00140757 -0.0220323 0.999756 0.737959
0.392478 0.784699 0 -0.0075399 -0.0175301 0.999818 0.737959
0.43836 0.773017 0 -0.00877194 -0.0172589 0.999813 0.737959
0.42988 0.802456 0 -0.00666458 -0.0202592 0.999773 0.737959
0.442078 0.73797 0 -0.00439989 -0.0196792 0.999797 0.737959
0.474717 0.75012 0 -0.0085689 -0.0177811 0.999805 0.737959
0.43836 0.773017 0 -0.00877194 -0.0172589 0.999813 0.737959
0.393577 0.727586 0 0.000935036 -0.0264238 0.99965 0.737959
0.442078 0.73797 0 -0.00439989 -0.0196792 0.999797 0.737959
0.402149 0.756662 0 -0.00421308 -0.020497 0.999781 0.737959
0.473905 0.7185 0 -0.00471087 -0.019846 0.999792 0.737959
0.474717 0.75012 0 -0.0085689 -0.0177811 0.999805 0.737959
0.442078 0.73797 0 -0.00439989 -0.0196792 0.999797 0.737959
0.407461 0.828624 0 -0.00247246 -0.0199904 0.999797 0.737959
0.418524 0.854793 0 0.0238953 -0.0181664 0.999549 0.737959
0.385042 0.854793 0 0.00729155 -0.0214391 0.999744 0.737959
0.460559 0.805727 0 0.00140757 -0.0220323 0.999756 0.737959
0.434246 0.828624 0 0.00592021 -0.0215504 0.99975 0.737959
0.42988 0.802456 0 -0.00666458 -0.0202592 0.999773 0.737959
0.471266 0.837372 0 0.0323979 -0.0108181 0.999417 0.737959
0.452872 0.861372 0 0.0399469 0.00256517 0.999199 0.737959
0.434246 0.828624 0 0.00592021 -0.0215504 0.99975 0.737959
0.489659 0.813372 0 0.0195313 -0.0179805 0.999648 0.737959
0.471266 0.837372 0 0.0323979 -0.0108181 0.999417 0.737959
0.460559 0.805727 0 0.00140757 -0.0220323 0.999756 0.737959
0.452872 0.861372 0 0.0399469 0.00256517 0.999199 0.737959
